X,Y,Label
13883,25595,57
13362,23938,57
12248,24368,57
12323,24122,57
12033,24832,57
11414,25148,57
11134,24483,57
10549,23856,57
10810,25121,57
10095,22460,57
10890,23826,57
10142,25074,57
10645,24772,57
10302,23365,57
10202,23932,57
10102,23737,57
9958,23183,57
10331,23772,57
10818,23871,57
10518,24508,57
10484,24209,57
9978,23160,57
10204,23468,57
9958,23070,57
10580,23520,57
10937,23157,57
10470,23602,57
10671,23968,57
10456,23417,57
10745,24928,57
10869,24541,57
10708,24971,57
11010,23942,57
10981,24611,57
10879,22968,57
11221,23671,57
10965,24058,57
10278,23521,57
10805,23898,57
10476,23288,57
10425,23234,57
10701,23011,57
10502,23445,57
10361,21995,57
10475,23520,57
10075,22571,57
9819,22972,57
9912,22857,57
10249,22036,57
10274,23016,57
9828,23864,57
9654,23818,57
9751,22937,57
10165,22566,57
9726,22850,57
9689,22098,57
9358,21663,57
9242,21873,57
9529,20885,57
9760,21889,57
10057,22329,57
9940,21526,57
10218,21731,57
10397,20813,57
10231,22933,57
11229,21873,57
10687,22495,57
10420,20810,57
10543,22787,57
9918,22289,57
10363,22219,57
10152,21988,57
10913,23785,57
11054,23050,57
10952,21525,57
10540,22974,57
10549,22604,57
10935,21939,57
10894,22893,57
10273,21527,57
9893,21711,57
11223,21718,57
10230,21076,57
11192,22915,57
11683,22726,57
13001,21972,57
13470,22423,52
12850,22522,52
12311,22358,52
11366,21911,52
11979,23058,52
11800,23210,52
11234,21669,52
11302,21935,52
10646,21736,52
10748,22433,52
10585,20981,52
9852,20467,52
10094,20274,52
10242,21038,52
10199,21243,52
10453,19815,52
10307,22064,52
10440,20271,52
9962,20387,52
9988,20576,52
9769,19976,0
9050,20308,0
5800,22109,0
5908,23607,0
5798,22419,0
5788,23221,0
6039,22854,0
5769,22923,0
6169,23576,0
5772,24056,0
6287,24245,0
5710,23753,0
6007,23128,0
5751,23164,0
6137,23810,0
6138,23881,0
6022,24695,0
6000,22520,0
5784,23532,0
5885,23687,0
6190,23711,0
5788,23982,0
5681,24240,0
5467,24386,0
6111,23516,0
6054,23002,0
5787,22931,0
5577,22900,0
5814,23369,0
5682,24592,0
6212,23761,0
5862,23950,0
5975,23746,0
6202,23853,0
6190,23296,0
6073,23485,0
6378,22807,0
5972,23137,0
5608,24011,0
5988,23138,0
6047,22077,0
5770,23884,0
6127,24203,0
6041,24210,0
6105,23407,0
5888,24189,0
5882,22806,0
5934,23438,0
6149,24537,0
6119,24432,0
6185,24267,0
6232,25343,0
5860,25053,0
5813,23859,0
6404,24926,0
5647,24432,0
6557,23170,0
6315,24503,0
6165,24162,0
6083,24889,0
6348,23550,0
6203,25397,0
6210,24776,0
6691,24855,0
6458,25089,0
6127,24343,0
6666,24831,0
5970,24226,0
6438,24480,0
6334,25049,0
6560,25140,0
6544,24678,0
6106,23397,0
6832,25346,0
6930,24005,0
7217,24384,0
7533,24565,0
7686,25141,0
8153,26725,0
8366,27929,0
8567,27446,0
9603,27987,65
9410,26101,65
10755,29039,65
12348,31949,65
13194,29753,65
13396,29560,65
14256,29819,65
14612,28236,65
13973,29323,65
13512,27503,65
13293,28062,65
12659,29514,65
12963,29106,65
13145,28512,65
12997,28826,65
13995,28455,65
13774,29329,65
13620,29523,65
13569,29812,65
12813,28793,65
13270,29204,65
14692,30563,65
14663,30386,65
15429,29476,65
14997,29885,65
14114,29866,65
14449,28096,65
14054,29423,65
14349,28170,65
13899,28997,65
13364,28967,65
13773,28476,65
13884,28910,65
14271,31381,65
15130,29941,65
15509,31682,65
14243,29212,65
15413,30029,65
14818,30177,65
15172,31385,65
15339,31243,65
15202,31008,65
15395,31147,65
15472,31383,65
15251,29695,65
15506,29420,65
15840,30858,65
14940,30216,65
13729,28404,65
14150,27742,65
13638,29344,65
13319,28893,65
13899,29760,65
13125,28826,65
13590,30063,65
13946,28078,65
13490,28913,65
13256,26972,65
12865,29293,65
13262,29744,65
13242,28871,65
13222,29553,65
13983,28550,65
13077,29777,65
12738,28510,65
12730,29144,65
13808,29547,65
13960,29391,65
13629,28929,65
13782,29711,65
13470,27980,65
13259,28468,65
13523,29144,65
13703,30525,65
13504,28802,65
13890,29138,65
13508,29210,65
14500,28366,65
14110,30119,65
14083,28943,65
14802,29027,65
15909,30061,65
17375,29623,65
19162,31628,65
18428,30814,65
16790,30538,70
15065,29575,70
15080,29690,70
14572,29226,70
14267,28281,70
14414,27489,70
14463,30672,70
14439,28615,70
15831,31289,70
14656,29279,70
14028,30085,70
13914,28938,70
14332,28010,70
14074,29839,70
16441,30160,70
16437,29793,70
14562,30249,70
14383,30265,70
13802,28654,70
13629,29364,70
13789,28703,70
13124,28979,70
14612,30097,70
15646,29671,70
16041,29752,70
15547,28124,70
14675,29022,70
14971,30511,70
15326,29834,70
15789,31486,70
15560,30032,70
14774,31551,70
14662,29290,70
14688,29655,70
15517,28333,70
15115,29862,70
15190,29986,70
15740,29655,70
15821,28870,70
17271,29729,70
17446,30775,70
18078,30353,70
20027,32246,70
21971,32521,70
22388,32401,70
22858,33216,60
22556,32507,60
22458,32621,60
22580,34313,60
22075,32831,60
20872,32234,60
19847,30528,60
19582,32063,60
20049,32209,60
19510,30928,60
19193,31159,60
20162,30950,60
21356,31636,60
20995,32901,60
20940,32818,60
20651,30860,60
20416,31215,60
19155,30532,60
19182,29543,60
18125,30315,60
18152,30278,60
16959,30584,60
18056,30986,60
18246,30566,60
17739,31016,60
17171,28361,60
17878,30924,60
17991,32379,60
18358,30001,60
17184,30672,60
17656,29967,60
17652,31264,60
16770,30116,60
16702,29203,60
17451,30488,60
17931,30538,60
17859,30300,60
18062,30320,60
17790,29478,60
17778,28286,60
16408,28359,60
16244,28912,60
17230,29330,60
19356,28951,60
19304,31017,60
18327,31156,60
18109,29192,60
19206,31547,60
18881,29634,60
17181,28939,60
16752,29188,60
17579,28816,60
17486,27676,60
18523,31441,60
19091,30228,60
17723,29596,60
17766,29664,60
16916,31038,60
17064,29815,60
17232,28528,60
16744,28892,60
17004,28934,60
17087,28855,60
17715,29678,60
17677,30368,60
18245,30680,60
18309,30369,60
18564,30134,60
17440,31167,60
18527,29246,60
18171,30586,60
17853,29191,60
17527,30847,60
17895,29034,60
18130,29979,60
18622,29013,60
18461,29200,60
18376,28208,60
18980,29641,60
19126,29090,60
21326,30871,60
23243,30220,60
26021,31878,60
29561,33145,60
33098,34527,60
34658,34806,55
37432,34686,55
41103,36983,55
42567,37131,55
38932,36670,55
35564,33107,55
31411,33607,55
27926,30792,55
25532,31068,55
25093,31209,55
26761,32628,55
26086,32100,55
24912,29998,55
23659,30430,55
23827,29955,55
26571,31728,55
27222,32278,55
28283,32451,55
27618,30325,55
27074,32532,63
28706,31786,63
30304,32339,63
30506,32076,63
29208,32063,63
26492,30004,63
23392,31825,63
23809,30104,63
23230,30508,63
22825,29876,63
22719,30530,63
21737,30059,63
22115,29458,63
21858,29404,63
22619,29584,63
22680,30039,63
22267,30154,63
21952,27643,63
21410,30110,63
21528,30136,63
22777,29824,63
22724,29053,63
22177,31342,63
22056,29829,63
22607,29386,63
24301,29364,63
24843,29565,63
24841,30463,63
21891,28465,63
16228,27419,97
15063,27036,97
13756,27141,97
13055,26366,97
13738,26627,97
14159,27402,97
13052,27866,97
13755,25459,97
14722,26905,97
14292,27906,97
15638,26255,97
15967,28645,56
16202,28146,56
16744,26431,56
16763,27359,56
15408,27510,56
16012,27157,56
15542,26647,56
17153,27934,97
18222,26400,97
18015,27173,97
17583,26349,97
16122,26970,97
14907,26487,97
13578,25576,97
12770,26221,97
13012,24503,97
12342,25123,97
12690,25968,97
12340,25420,97
12032,25611,97
12185,25848,97
11852,25732,97
12584,25336,97
12223,25528,97
12755,26656,97
12541,26262,97
11903,25348,97
12009,25546,97
12524,25268,97
11788,25816,97
12051,24853,97
12116,24874,97
12207,25855,97
12949,24758,97
13537,24590,97
13836,26881,97
14261,25387,97
14586,27928,97
15037,26695,97
14385,25653,97
14217,24799,64
13895,25188,64
14514,25356,64
14981,25400,64
14821,24723,64
12743,24440,64
12598,24020,64
12944,26450,64
12805,25144,57
14379,24554,57
15300,24874,57
14762,25652,57
13103,25531,57
12713,25134,57
12646,25455,57
13063,23839,57
12188,24124,57
10746,24562,57
10717,24021,57
10314,23058,57
10320,24974,57
10965,25534,57
10462,23807,57
10447,23675,57
10418,24317,57
10669,25179,57
10555,22643,57
10656,24000,57
10414,24432,57
10272,24537,57
10371,24792,57
10668,24790,57
10489,23216,57
9930,24048,57
9949,23025,57
10328,24840,57
10857,24247,57
10209,23632,57
10236,25046,57
10725,22997,57
10971,23030,57
10571,24018,57
10855,24420,57
10725,24447,57
10749,22525,57
10762,23061,57
10798,22767,57
10610,25372,57
9761,23592,57
10219,24017,57
10338,23383,57
10526,23086,57
10934,23488,57
9911,21918,57
9828,22629,57
10464,23152,57
10260,22103,57
9976,23544,57
9886,22815,57
9909,22061,57
10129,23758,57
10109,23550,57
9747,22794,57
9710,22632,57
9839,22413,57
9983,22849,57
9283,21903,57
9072,22193,57
9006,21852,57
9374,22345,57
10442,22237,57
9984,23450,57
9737,23383,57
10510,21886,57
10820,21977,57
10436,23177,57
10731,22643,57
10743,23060,57
10426,23365,57
10429,22473,57
10487,22587,57
10464,21826,57
10468,21658,57
10566,20777,57
10483,23191,57
10890,21582,57
11115,22567,57
10477,21447,57
10876,21323,57
11118,22288,57
10280,22101,57
10112,22382,57
10491,22088,57
10999,21090,57
11410,21546,57
11297,22135,57
12669,23203,57
12948,21726,52
12240,21585,52
12570,21469,52
11671,22084,52
11131,21478,52
11353,22315,52
11315,22663,52
11000,22223,52
10568,21138,52
10874,21033,52
10459,21600,52
9752,21398,52
9991,21512,52
11351,21437,52
10600,21879,52
10792,21446,52
11117,21245,52
10128,21224,52
10198,21027,52
10071,19812,52
9499,20519,0
8891,20513,0
6007,22923,0
5886,24032,0
6280,23226,0
5601,23897,0
5914,23144,0
6136,23440,0
6220,23146,0
5911,23127,0
5595,22183,0
5756,24008,0
5655,24120,0
5797,23545,0
6056,23572,0
5922,24462,0
5759,23252,0
5734,23488,0
5903,23769,0
5843,24468,0
6056,22855,0
5588,23126,0
6188,21972,0
5844,23667,0
5880,23664,0
6075,22246,0
6079,23281,0
6195,24250,0
5809,22184,0
6133,23610,0
5684,23555,0
5820,24223,0
5938,24107,0
6125,23810,0
5893,24931,0
6379,23942,0
6065,24376,0
6012,23798,0
6247,22757,0
5911,24148,0
5884,23751,0
6425,24712,0
6307,23291,0
5458,23111,0
5970,24892,0
5929,24096,0
6045,23162,0
6266,23634,0
5814,24314,0
5982,24770,0
5923,23422,0
6127,23715,0
6250,25429,0
5964,23515,0
5850,24129,0
6080,23141,0
5996,23104,0
6392,24773,0
6229,25918,0
6576,24021,0
6361,24107,0
6047,24624,0
6453,24841,0
6195,24925,0
6377,24051,0
6247,23416,0
6030,24060,0
6491,24099,0
6382,25213,0
6225,23374,0
6638,24834,0
7090,25708,0
6460,24872,0
6988,23773,0
6585,23299,0
6914,25117,0
7172,25966,0
7355,25916,0
7389,25347,0
7731,26928,0
8384,26975,0
8517,26205,0
8916,27302,65
9711,27950,65
11500,28228,65
12411,30062,65
12859,30631,65
13723,29017,65
14408,29273,65
13447,27628,65
12980,27281,65
12998,28474,65
12884,28977,65
13317,27105,65
12848,28194,65
13611,28747,65
13374,29435,65
13491,28953,65
13381,28279,65
13003,29411,65
13086,29802,65
13330,29414,65
13466,30039,65
14385,29222,65
14342,29510,65
14074,29469,65
14528,30141,65
14818,28244,65
14033,29945,65
14322,27949,65
14242,30543,65
14317,29743,65
14310,29916,65
14015,29455,65
13758,29677,65
14924,30508,65
14367,30620,65
14866,30346,65
14230,30318,65
14846,28479,65
15303,29436,65
15412,32892,65
15424,31227,65
15002,31093,65
14972,31196,65
15110,31528,65
15817,30776,65
15465,32258,65
15096,30611,65
14709,29358,65
13530,28692,65
13447,29472,65
13721,28739,65
13313,27474,65
13365,28189,65
12800,28328,65
13138,29442,65
13151,29672,65
13237,28367,65
12705,29091,65
13603,28702,65
12948,30215,65
14016,29482,65
14055,29458,65
13595,28368,65
13476,28557,65
13149,29072,65
13187,29535,65
14202,29701,65
13896,27734,65
13927,28363,65
13201,28102,65
13254,28370,65
13438,28127,65
13901,29637,65
13954,30738,65
14187,28877,65
13820,29427,65
14538,28912,65
14295,29009,65
14404,29319,65
15430,29905,65
16265,31270,65
18368,32336,65
18476,31569,65
18025,29928,70
16546,30387,70
14497,28351,70
14543,28638,70
15105,29727,70
14275,29472,70
14232,29006,70
14241,30308,70
14702,29047,70
14587,28856,70
13944,29464,70
14013,29359,70
13985,29664,70
14204,29478,70
14432,30050,70
16249,31150,70
16805,30440,70
15797,30376,70
14589,28357,70
14019,30307,70
14169,28067,70
14119,28664,70
14757,28634,70
14599,28599,70
14888,29030,70
15919,30174,70
14606,29088,70
14583,28843,70
14230,30408,70
14825,29927,70
16004,29715,70
15298,28590,70
15216,29360,70
15330,29796,70
15243,29940,70
15525,28046,70
15428,28653,70
15321,29302,70
15708,29126,70
16216,29746,70
16949,31047,70
17103,30615,70
17937,31299,70
20151,30437,70
21699,31361,70
22743,32220,70
23414,33350,70
23267,32628,60
23264,32719,60
23070,32669,60
22040,33134,60
21638,32667,60
20714,32756,60
19865,31114,60
19800,29723,60
19771,31971,60
20940,31530,60
21528,32466,60
22411,33557,60
22835,32606,60
23268,32968,60
22165,32455,60
20873,31029,60
20454,31745,60
19108,31377,60
19387,29542,60
17913,29098,60
17663,29631,60
18192,30215,60
18105,29329,60
17726,29943,60
18121,30007,60
17190,32150,60
17135,30000,60
17477,30309,60
17620,29668,60
18107,30280,60
18172,30063,60
17108,29268,60
17457,30421,60
17509,29730,60
17666,29532,60
17961,29938,60
17779,29542,60
17615,30071,60
16967,28433,60
15976,29474,60
17107,29539,60
18338,29899,60
18946,31174,60
19158,30369,60
19977,30595,60
19124,32140,60
19204,30428,60
19318,29639,60
17352,30387,60
17929,29282,60
17887,29910,60
17029,29568,60
18404,29626,60
18929,30024,60
18427,30729,60
17460,29677,60
17599,29528,60
17301,29819,60
18167,28796,60
17132,30571,60
17499,29871,60
17734,29464,60
18361,29280,60
18480,28686,60
18743,28840,60
18080,30330,60
17674,30524,60
18679,30602,60
17347,29709,60
18418,29092,60
18501,30055,60
17696,30122,60
17776,29169,60
17192,27935,60
17492,30000,60
17435,28766,60
18819,29981,60
19229,29327,60
19815,28768,60
21899,31098,60
24198,31805,60
27610,32915,60
30191,34168,60
30944,34212,60
33016,35451,60
36730,36549,55
40152,35976,55
42488,37390,55
39939,35630,55
36293,35418,55
31542,32195,55
27569,31344,55
26143,32673,55
24802,30619,55
25207,29777,55
24712,31176,55
25129,30946,55
24342,30183,55
24374,30390,55
26212,30967,55
26973,31714,55
26397,31927,55
27526,30750,63
27952,31499,63
29073,31054,63
28947,32221,63
27543,32208,63
26736,31221,63
26037,31228,63
24101,31249,63
24092,31799,63
22720,29850,63
21851,29645,63
21511,30034,63
21803,30139,63
21905,29640,63
22327,30393,63
21270,29177,63
21238,29169,63
22008,29022,63
20791,29306,63
20508,29373,63
20602,28661,63
21338,29725,63
22643,30041,63
22844,29013,63
21809,31325,63
21572,29707,63
22494,30207,63
23056,30519,63
23327,29689,63
18779,27369,63
16441,28318,63
14024,27666,97
14787,26288,97
13330,26817,97
13230,25701,97
13519,28217,97
13213,27307,97
13404,25478,97
13498,26085,97
13750,25907,97
14600,26227,97
14855,26976,97
15431,26467,97
16564,27431,97
16506,26824,97
17407,27288,97
17110,27292,97
16854,28834,97
17495,27754,97
17452,26986,97
16050,26390,97
15520,26698,97
14332,27657,97
12498,26515,97
13065,25933,97
12206,27323,97
12527,26611,97
12285,25713,97
11730,26134,97
12219,25883,97
12448,24408,97
11906,24524,97
11861,25933,97
12048,24589,97
11976,25648,97
12585,25740,97
12116,24808,97
12697,25675,97
12847,25507,97
12329,25862,97
12457,25582,97
12223,26954,97
12057,25876,97
13010,25296,97
14153,25107,97
14297,26781,97
14548,25367,97
14947,25614,97
15272,26716,97
14925,25140,97
14821,27009,97
13141,24348,64
13416,26741,64
13881,24998,64
13839,26814,64
12785,25841,64
12395,24428,64
12113,24573,64
11977,24397,64
12496,23575,64
14079,23687,57
15136,26198,57
15105,24537,57
14153,25489,57
13565,24250,57
12294,24662,57
12227,25245,57
11641,24169,57
11123,24191,57
10855,23197,57
10492,24317,57
10024,25163,57
10319,25471,57
11396,23104,57
10228,23285,57
10193,24443,57
10603,23026,57
10656,23800,57
10591,23206,57
10403,23623,57
10617,24152,57
10610,23615,57
10431,23602,57
10236,24755,57
10348,23998,57
10755,23038,57
10660,23908,57
10498,23227,57
10375,24264,57
10609,23211,57
10296,23765,57
11181,23964,57
10896,24480,57
10690,24604,57
10653,23390,57
10293,23761,57
11005,23358,57
10803,25640,57
10570,23810,57
10381,22765,57
10807,23985,57
10265,24341,57
10680,23664,57
10604,23397,57
10417,24037,57
9936,23223,57
10215,24897,57
10149,22160,57
9645,23143,57
9791,22665,57
10077,24034,57
9764,22267,57
10447,23702,57
9875,22836,57
9324,23887,57
9231,23073,57
9353,22386,57
9704,21449,57
9222,22138,57
9675,22014,57
9106,21491,57
10141,22555,57
10325,24089,57
10382,22491,57
10064,21093,57
10378,21812,57
10761,21064,57
10941,21451,57
10678,22320,57
11213,21489,57
10764,21700,57
10957,22296,57
10589,22686,57
10880,23676,57
9949,21907,57
10515,22878,57
11153,22612,57
10693,23363,57
10863,22602,57
10937,22506,57
10644,23051,57
10483,21156,57
10511,20498,57
11030,21345,57
11887,21983,57
12077,22224,57
11852,21010,57
12486,21913,57
11862,22271,52
12100,20878,52
12505,20624,52
12213,21789,52
10464,21127,52
10930,21240,52
11025,20815,52
10869,21912,52
11045,22291,52
10279,21648,52
10584,21636,52
10541,21612,52
10149,21368,52
10429,21138,52
10620,21132,52
10757,21882,52
10911,21188,52
11263,21910,52
11017,21395,52
10055,21618,52
9835,21019,0
9072,19526,0
5908,22615,0
5644,23729,0
5817,23771,0
5943,22537,0
6161,23799,0
5755,23108,0
6009,23513,0
6115,22864,0
6158,23353,0
6093,23786,0
5670,22668,0
5907,22713,0
6138,23506,0
5702,23167,0
5515,23385,0
6056,23362,0
6026,23915,0
6064,23533,0
5762,22814,0
5970,22995,0
5863,23595,0
5806,23392,0
5953,23573,0
5888,22995,0
6044,24106,0
5950,24578,0
5680,24470,0
5727,23111,0
5819,22080,0
5843,24087,0
5752,23641,0
5729,23107,0
6100,24132,0
5600,23840,0
5898,22940,0
6221,23607,0
6033,22352,0
6031,23996,0
6077,23156,0
6022,25728,0
6003,24148,0
6041,23848,0
6054,23018,0
6213,24358,0
6386,25910,0
6054,24780,0
5991,24254,0
6190,23383,0
6221,24293,0
6154,23649,0
6540,23738,0
6066,24809,0
6146,24182,0
6319,24247,0
6022,24695,0
6597,24025,0
6666,23451,0
6188,24507,0
6308,23408,0
6328,24288,0
6385,24731,0
6442,23780,0
5945,23680,0
6065,24224,0
6049,24098,0
6343,24634,0
6294,24506,0
6641,24746,0
6491,24972,0
6381,25401,0
6834,24881,0
6652,23707,0
6779,23765,0
7146,24380,0
6961,26507,0
7018,25469,0
7029,24678,0
7282,25735,0
7944,26572,0
7943,27192,0
8608,27033,0
9663,29403,65
9732,29476,65
11347,27672,65
11856,29684,65
12097,27743,65
13118,28310,65
12723,26586,65
13554,28074,65
12585,27628,65
12813,29350,65
13370,28715,65
13054,28199,65
12686,28595,65
13627,27848,65
13265,28005,65
13176,28000,65
13464,28748,65
13670,29030,65
13378,28028,65
12923,30025,65
13575,30026,65
13531,29842,65
13562,30255,65
13766,29460,65
14618,30033,65
13970,29255,65
14396,29091,65
13252,29790,65
14338,31890,65
14710,32417,65
13710,28386,65
13691,29184,65
13665,28773,65
13586,29623,65
13930,28929,65
14948,29315,65
15094,29138,65
15487,31743,65
15222,30936,65
15818,33371,65
15275,31268,65
15218,30001,65
14928,30132,65
15988,30442,65
15956,30274,65
15684,30270,65
15156,30567,65
13425,29008,65
13183,29827,65
13019,29383,65
13153,28057,65
13647,29650,65
13251,29880,65
13484,29322,65
13946,29688,65
13713,30325,65
13344,28885,65
13616,29262,65
12953,28509,65
13728,28350,65
12867,29247,65
13545,30053,65
13565,27383,65
13709,29161,65
13679,29479,65
14218,28594,65
13747,28599,65
14845,27846,65
14001,27293,65
13728,27758,65
13970,28849,65
13578,28436,65
14389,28181,65
14221,29213,65
14125,28563,65
14212,30071,65
14040,29290,65
14143,29309,65
15549,28947,65
17703,31414,65
18001,31368,65
18993,31863,65
17570,29989,70
15861,28856,70
15008,29529,70
14363,28266,70
14191,30382,70
14346,28297,70
15683,29482,70
15931,29901,70
15922,31339,70
15530,29397,70
14958,29055,70
13594,29481,70
13772,28707,70
13910,29716,70
15286,29643,70
16532,30538,70
16736,30731,70
15923,30290,70
15076,31620,70
14710,29744,70
14695,29881,70
14997,28880,70
15520,29163,70
15061,29584,70
14944,28182,70
14768,29863,70
14831,30062,70
14751,31076,70
14433,28772,70
14213,29243,70
16277,29222,70
15632,28579,70
15452,30350,70
15849,31254,70
15931,30214,70
16749,30075,70
17429,28894,70
17629,30109,70
17807,31507,70
18252,30929,70
20053,32130,70
20439,30655,70
20853,32979,70
23680,32208,70
25287,33679,70
24915,33173,70
25628,32662,70
24585,33768,70
23475,33434,60
23134,32754,60
22804,32115,60
21895,30409,60
21531,31474,60
20920,31059,60
21360,32377,60
21601,31616,60
21394,31877,60
22804,32425,60
24621,34804,60
25187,31879,60
25303,32712,60
24708,32675,60
22957,32843,60
20961,30868,60
20788,32038,60
20596,29990,60
19037,30652,60
18803,29686,60
18989,29710,60
19371,30711,60
19413,31791,60
18939,30708,60
18688,31327,60
18017,29015,60
17880,30548,60
18425,31068,60
18462,31348,60
19831,30202,60
18679,29814,60
19605,30288,60
18561,29292,60
17676,28606,60
17558,30085,60
17868,28635,60
16855,29568,60
17487,29468,60
18513,30105,60
18288,29361,60
17741,29536,60
18650,30148,60
18844,30236,60
18787,30599,60
19347,30185,60
19923,31162,60
19330,29420,60
18001,31480,60
18198,29440,60
18268,29575,60
18062,30019,60
17922,29290,60
17843,30334,60
18142,29636,60
17055,29554,60
18414,29076,60
19190,29473,60
19760,31279,60
20418,30598,60
19012,29261,60
18004,29718,60
17378,29173,60
17927,30176,60
18166,30369,60
17941,29493,60
17895,31491,60
18160,29685,60
17730,29158,60
17364,30283,60
17011,28141,60
17704,28574,60
16931,29719,60
17270,29867,60
17993,29154,60
17742,28385,60
18433,28415,60
18880,28240,60
19716,29622,60
21061,29265,60
24526,31329,60
26909,31926,60
28443,33088,60
31245,33385,60
32797,33595,60
36474,36473,55
39087,35587,55
40018,37184,55
38993,33963,55
34851,33416,55
32434,32739,55
29750,32564,55
27834,31604,55
26279,31304,55
24798,32604,55
24992,28454,55
23612,30284,55
24140,31470,55
24418,30992,55
25908,31398,55
26431,30271,55
27597,30730,55
27455,31241,63
28544,30912,63
28303,31229,63
28302,31348,63
27489,30761,63
25700,30329,63
25791,29738,63
24582,29087,63
23930,29342,63
22237,29911,63
21741,28643,63
22890,29767,63
22608,28472,63
21268,29479,63
21589,27480,63
21827,30198,63
21182,29840,63
20379,28450,63
20307,29630,63
19641,28902,63
20606,28965,63
19926,28402,63
21446,29735,63
22030,31159,63
21447,31419,63
21348,30161,63
21968,29073,63
22990,29068,63
22844,28734,63
19054,28970,63
15823,27155,63
14991,28053,97
13982,27520,97
13557,26121,97
13328,27187,97
12376,27380,97
12930,26611,97
12446,26382,97
13159,26007,97
12627,26326,97
13809,26208,97
14954,27070,97
14464,26875,97
15496,29000,97
15878,28813,97
17689,28386,97
16696,27973,97
16523,27262,97
15575,27042,97
14488,27579,97
13537,26727,97
13183,27099,97
12540,25567,97
12554,26467,97
12737,25558,97
11815,27022,97
12870,24910,97
12155,24836,97
11922,25042,97
11235,25429,97
10954,25155,97
11964,25661,97
12114,25682,97
12400,24969,97
12270,25829,97
12180,26668,97
12017,25271,97
12656,24797,97
12001,25705,97
12672,25051,97
12619,25448,97
13169,24838,97
12743,25325,97
13073,24845,97
13969,26248,97
14058,25056,97
13475,24813,97
14226,25293,97
14685,25761,97
14079,24998,97
14176,25124,64
13512,25919,64
13012,23891,64
12407,24115,64
12608,25523,64
12979,24862,64
12451,25136,64
12147,23006,64
12140,25730,64
12631,24588,64
12960,24233,64
14552,25372,64
14450,25337,57
15037,26139,57
14950,25838,57
13891,24629,57
12421,23738,57
11700,24749,57
11387,24400,57
11058,24217,57
10810,23597,57
10481,25175,57
10323,24789,57
10948,24510,57
10510,23421,57
10494,23727,57
10893,23504,57
10486,23693,57
10373,24739,57
10410,24261,57
10458,24160,57
10521,23604,57
10902,23891,57
10601,22470,57
10420,22705,57
10264,23738,57
10399,23966,57
10436,23952,57
10285,24541,57
10867,23123,57
10629,24049,57
11178,23499,57
10783,24192,57
10527,23815,57
10328,23224,57
10619,24287,57
10162,23586,57
10312,24226,57
10568,23342,57
10657,25016,57
10338,23064,57
11006,22505,57
10705,24357,57
10669,22675,57
10817,23770,57
10238,23130,57
9808,22381,57
9967,22881,57
9795,23480,57
9217,22545,57
9584,22275,57
10757,22921,57
10160,23237,57
9626,22826,57
9837,21499,57
9639,21710,57
10247,22259,57
9413,21939,57
9448,23197,57
9493,21450,57
9770,21221,57
10710,22850,57
10039,22706,57
10179,22975,57
10357,22785,57
10478,23063,57
10194,22191,57
10526,21183,57
10160,21482,57
10935,21983,57
10620,21762,57
10928,22808,57
10190,21946,57
10779,22693,57
10804,23292,57
10919,22893,57
10785,21542,57
10466,20771,57
10780,22013,57
10717,21776,57
10698,20323,57
11159,22229,57
11294,22686,57
10959,21415,57
12407,23072,57
12076,22170,57
12630,21435,57
12684,21705,57
12556,21220,52
12574,20962,52
13003,22649,52
12252,22156,52
12007,22261,52
10941,20982,52
11036,21413,52
11290,21927,52
10805,22016,52
11144,20779,52
10919,22627,52
10483,22719,52
10450,21608,52
10613,22474,52
10361,21280,52
11430,20564,52
11222,22346,52
10644,22092,52
10793,21433,52
10447,22144,52
10088,21968,0
9870,19989,0
5914,21966,0
5991,22377,0
5778,22571,0
5547,23305,0
6102,22189,0
5424,22717,0
5822,23731,0
5658,24058,0
5834,21855,0
5992,23863,0
5955,23901,0
5720,24006,0
5824,23461,0
5762,23388,0
6103,22398,0
6188,22485,0
6243,23169,0
5989,23053,0
5774,23750,0
6074,22931,0
6187,23909,0
5994,23199,0
5969,23935,0
5718,23059,0
5696,23042,0
5880,23775,0
5696,23652,0
5971,23802,0
5764,23550,0
6125,23075,0
6187,23790,0
6035,22956,0
6508,23171,0
6039,23285,0
5769,23958,0
6052,25185,0
5958,23840,0
6081,23444,0
5852,23629,0
6043,22999,0
6291,24227,0
6228,23350,0
6359,23280,0
6053,24173,0
6250,23528,0
6164,23974,0
6255,22733,0
5888,24100,0
5927,24015,0
5810,22908,0
6173,24245,0
6128,23543,0
6241,25208,0
6222,24906,0
6156,25204,0
5553,23971,0
5755,24458,0
6253,22574,0
5996,24005,0
5957,23254,0
6005,23688,0
6520,25119,0
6227,25059,0
6365,26467,0
6341,24259,0
6187,24246,0
6263,24606,0
6382,24074,0
7115,25588,0
6215,26764,0
6482,24093,0
6984,24601,0
6464,24405,0
6790,24604,0
6758,24648,0
6542,25175,0
7045,24519,0
7053,24607,0
7556,26252,0
7768,26262,0
8328,26338,0
8587,26536,0
9805,28378,65
10509,29026,65
11083,29817,65
11373,27927,65
12608,26564,65
12805,27209,65
13223,27997,65
13386,28449,65
13961,28050,65
13605,28114,65
12997,28755,65
13026,28833,65
12958,29145,65
12809,28493,65
13507,28741,65
13179,30570,65
13602,27619,65
13110,27927,65
13151,29807,65
13360,28541,65
13676,27473,65
13574,30500,65
13796,30428,65
